filename,def_front,ok_front
cast_def_0_5305_jpeg.rf.95334a31f6372a830c7d3dc53cbdb070.jpg,1,0
cast_def_0_5321_jpeg.rf.2b234b69b85bf6b062d5797c94dc8f8d.jpg,1,0
cast_def_0_8918_jpeg.rf.745052653339ecabad6e2608fa550ac8.jpg,1,0
cast_def_0_5283_jpeg.rf.da0202da3422e6d8b14c964218682f4e.jpg,1,0
cast_def_0_8917_jpeg.rf.8bce7dd43d8b3f25e8ef883940a9f3c9.jpg,1,0
cast_def_0_8915_jpeg.rf.e2005e940301967dd0b0097dc57811e6.jpg,1,0
cast_def_0_8903_jpeg.rf.57d2fe9329971646395b67271ca6a90e.jpg,1,0
cast_def_0_5303_jpeg.rf.2d8eec2eb92cc81a7f01ac8cc50e8adc.jpg,1,0
cast_def_0_8904_jpeg.rf.e88eaea2f965cc404a73f141447384ca.jpg,1,0
cast_def_0_5294_jpeg.rf.eaece1826778e32c041d57f10a7b52a1.jpg,1,0
cast_def_0_8923_jpeg.rf.81e2824f30f923785dd1a5fdcb3a3799.jpg,1,0
cast_def_0_5225_jpeg.rf.918243637a6bba60d7faea9151609a1b.jpg,1,0
cast_def_0_5841_jpeg.rf.a4f01b37ac364db4a0586ce99ac7c737.jpg,1,0
cast_def_0_8909_jpeg.rf.68925164c6c19f28786b3da1bb8d3af1.jpg,1,0
cast_def_0_8905_jpeg.rf.b285f2d6b7a41ad434e1af75863fc268.jpg,1,0
cast_def_0_8910_jpeg.rf.f03a0e8126e0028dac614f8f869393ae.jpg,1,0
cast_def_0_8922_jpeg.rf.4e9924aceea27368eeccc97f9b66a14d.jpg,1,0
cast_def_0_5847_jpeg.rf.17a30d8396bbe2078b8604bf9274a2b6.jpg,1,0
cast_def_0_5838_jpeg.rf.acb6506362011e03a87f61cc7f58f96b.jpg,1,0
cast_def_0_5867_jpeg.rf.d0ab0f1e77c59fd99c4113580307aa3f.jpg,1,0
cast_def_0_581_jpeg.rf.12b7a2f9297a165bb011c93fa45b63d6.jpg,1,0
cast_def_0_5861_jpeg.rf.01f3b4345cebdebd3b9a520fdfaf6434.jpg,1,0
cast_def_0_5332_jpeg.rf.727d419c3982e3d8b8f4d51f176f3ff6.jpg,1,0
cast_def_0_5219_jpeg.rf.26f9151236f78d5b29cfd29a1bdaf869.jpg,1,0
cast_def_0_5812_jpeg.rf.54dbc7108833d7a9275f56f9dd2ff4ae.jpg,1,0
cast_def_0_5811_jpeg.rf.9a8ba3457f8aa686f69df4086dd86ff4.jpg,1,0
cast_def_0_5850_jpeg.rf.3a8b14ccb83eed1a19d3424b22c75cd7.jpg,1,0
cast_def_0_5877_jpeg.rf.8be704f3c8bacfd10731893eff594561.jpg,1,0
cast_def_0_5859_jpeg.rf.970ab5d9831698c30b384d2afb3d183e.jpg,1,0
cast_def_0_5865_jpeg.rf.0ad8418201d4bc32b68f9e628f023db4.jpg,1,0
cast_def_0_5814_jpeg.rf.a8541be539c1a288ef05bdde81b1cf1d.jpg,1,0
cast_def_0_5872_jpeg.rf.7359f26d980e2bfb7cf3eb129d7d8781.jpg,1,0
cast_def_0_5806_jpeg.rf.3bbe8d362d3976b39819beb7ce0b67f7.jpg,1,0
cast_def_0_528_jpeg.rf.df3eb6932651c2e3342b7522f2f5b1a2.jpg,1,0
cast_def_0_8950_jpeg.rf.f3bccad3f4db7763c4517f6c665c817a.jpg,1,0
cast_def_0_5820_jpeg.rf.03742c8cb93677f35d4c8ef12303c81c.jpg,1,0
cast_def_0_5833_jpeg.rf.6be27cd377141bee526a2b14d0e5ad5e.jpg,1,0
cast_def_0_5328_jpeg.rf.a61404ebe7cc86b174f72f0621a131a9.jpg,1,0
cast_def_0_5819_jpeg.rf.66383f64366cf77f5e86981b2b9e09f5.jpg,1,0
cast_def_0_5808_jpeg.rf.1a0402e4e87979406bed5f3232e07b31.jpg,1,0
cast_def_0_5834_jpeg.rf.ba0867a6f138a6a860f65ef88e710ebb.jpg,1,0
cast_def_0_5818_jpeg.rf.e40a794c7d2b17f25e811777647739b5.jpg,1,0
cast_def_0_5815_jpeg.rf.949309d3ed13e0f2bf98dce406e122b2.jpg,1,0
cast_def_0_589_jpeg.rf.3f3ddda6b90d593197478f5e4daed9ea.jpg,1,0
cast_def_0_8951_jpeg.rf.859f157f04b65f5171611da53d1f781a.jpg,1,0
cast_def_0_8943_jpeg.rf.6614976145631000b2e69521b455ebde.jpg,1,0
cast_def_0_5889_jpeg.rf.7c10350d5c972c9ae1b83d58aebb5fe9.jpg,1,0
cast_def_0_590_jpeg.rf.231113c1ca10ad03b3873c98d2e4cd72.jpg,1,0
cast_def_0_5898_jpeg.rf.90b259da34aca914cbbe0020632b3842.jpg,1,0
cast_def_0_5894_jpeg.rf.83fc1bb27cf55b07bc0c7aff722884dd.jpg,1,0
cast_def_0_5836_jpeg.rf.ed81a16b35ad4c34d8d8c64a343c2616.jpg,1,0
cast_def_0_8928_jpeg.rf.0066f4c9736ce6d937e6fb0e0f27ccc7.jpg,1,0
cast_def_0_5274_jpeg.rf.b99f1b1e96ec69b499e5749dfe713f64.jpg,1,0
cast_def_0_5895_jpeg.rf.f4520600bcd1dffd9fc15cff8476b2f1.jpg,1,0
cast_def_0_8947_jpeg.rf.fe7668c1a5571379870be41087aedc81.jpg,1,0
cast_def_0_5240_jpeg.rf.0cfc735b55bba9bada15fdeef5878fce.jpg,1,0
cast_def_0_8936_jpeg.rf.d9fc030b503e165d9f8f0864a48841f0.jpg,1,0
cast_def_0_5888_jpeg.rf.011d9b7176f95803f3d0ec0f0a253c52.jpg,1,0
cast_def_0_5909_jpeg.rf.e5fe6fb918c2db46155cf4755a8f147b.jpg,1,0
cast_def_0_5325_jpeg.rf.f37ec1b25a5a08bb0e250dc8d76206f4.jpg,1,0
cast_def_0_5890_jpeg.rf.787e0e10d7a10dfd089dcac44be23411.jpg,1,0
cast_def_0_5901_jpeg.rf.bb8e87717fed07a930049b706ac3461b.jpg,1,0
cast_def_0_992_jpeg.rf.37f8ad8621dc2b7c836c0b88803e3362.jpg,1,0
cast_def_0_9920_jpeg.rf.840f167b43bca065cfdc2defa0bc95a4.jpg,1,0
cast_def_0_8933_jpeg.rf.ed21113fed7d5c33cd08eb6e9819bce1.jpg,1,0
cast_def_0_8949_jpeg.rf.cfcf83998d5a809bf2e71a8f0800cea2.jpg,1,0
cast_def_0_8940_jpeg.rf.8c8baf9dc28c4ea67b2fcb170dd7f686.jpg,1,0
cast_def_0_5917_jpeg.rf.7c26e7d37d3d77213e5d073cdb74f4f4.jpg,1,0
cast_def_0_9921-2-_jpeg.rf.622af887cbf2a3d30b14583b65572241.jpg,1,0
cast_def_0_5921_jpeg.rf.3fad131f8e10b2ec488a80f4e5c51995.jpg,1,0
cast_def_0_5963_jpeg.rf.2314dccebb3fc74c079add27c97f3d9a.jpg,1,0
cast_def_0_5887_jpeg.rf.c5b662fa7b41af25b105fff8d03827e2.jpg,1,0
cast_def_0_5310_jpeg.rf.cdef52ecf6f4c1c4fc2d849ddb51f149.jpg,1,0
cast_def_0_5920_jpeg.rf.ad53a438933d48a6de4936bcdcb9e72e.jpg,1,0
cast_def_0_5916_jpeg.rf.c0ce792721a5eac06c2ce2cfefa9324b.jpg,1,0
cast_def_0_522_jpeg.rf.36f15922d47c8ec935e2a9ad618b50f4.jpg,1,0
cast_def_0_5964_jpeg.rf.2744d2deebb0796955bfd5c5704a3552.jpg,1,0
cast_def_0_5982_jpeg.rf.a5ecf6c5ba4028b7639264afe61e5ccc.jpg,1,0
cast_def_0_5962_jpeg.rf.d383d5fececda54ba9ebd619d3b817e4.jpg,1,0
cast_def_0_5967_jpeg.rf.4824a33aa5ddfdb0c0114c9c5b6887ba.jpg,1,0
cast_def_0_592_jpeg.rf.e0bc42efca07da40984bcf6646d9f61b.jpg,1,0
cast_def_0_5925_jpeg.rf.bc11f7d5f0a1d630e37bc497ad5429da.jpg,1,0
cast_def_0_5929_jpeg.rf.65adf0c8b49321e5b5bfc4b30917db5f.jpg,1,0
cast_def_0_5955_jpeg.rf.1d84d1c233b06f877d79e8fa724485b9.jpg,1,0
cast_def_0_5900_jpeg.rf.bd0c1e10cfa1fd97d4e35c94cd4c0a4f.jpg,1,0
cast_def_0_598_jpeg.rf.3d13aa82c901a389f48380e7dcf8bc34.jpg,1,0
cast_def_0_5930_jpeg.rf.2e4e3be1d00356d97e8005d45850d78c.jpg,1,0
cast_def_0_5927_jpeg.rf.27cb5e5c729a052e3727655a8b0a46fa.jpg,1,0
cast_def_0_5961_jpeg.rf.3321a90e7299ad950e6cfb88c3bf3a09.jpg,1,0
cast_def_0_5980_jpeg.rf.c3fbab698f113d2db08fe664d147718b.jpg,1,0
cast_def_0_5951_jpeg.rf.5b9f9c679774d0e134086d21d4294a9d.jpg,1,0
cast_def_0_8924_jpeg.rf.500d054d235544413e4b51acda1f3045.jpg,1,0
cast_def_0_5997_jpeg.rf.fa45cd95e23f1d62af1e2c9c06337d5b.jpg,1,0
cast_def_0_5918_jpeg.rf.088655853c9076a41f22b873e03a910a.jpg,1,0
cast_def_0_60_jpeg.rf.cacd7a2c0276309c40365de83d90e3a2.jpg,1,0
cast_def_0_5954_jpeg.rf.8478b6d6485ef0300757ff1552677126.jpg,1,0
cast_def_0_5956_jpeg.rf.cdafbb1298d5fe871dc233b13d22309c.jpg,1,0
cast_def_0_6003_jpeg.rf.839257fcc03f6eacd2926e26a10e42ff.jpg,1,0
cast_def_0_5944_jpeg.rf.c95b8b714b3f4abcb486de5d29647d03.jpg,1,0
cast_def_0_5952_jpeg.rf.f71126bdb79f6c7d8a0c45e609aa0164.jpg,1,0
cast_def_0_5938_jpeg.rf.82f73e1b0c0911c130bf61f6b79bad4b.jpg,1,0
cast_def_0_5987_jpeg.rf.e2284d93b55e89e5ac18d32228bd88ba.jpg,1,0
cast_def_0_2753_jpeg.rf.3c6940cfc3360c859916a5a5748ae89b.jpg,1,0
cast_def_0_5940_jpeg.rf.2ded2b2caa2a005b73affbea4fa4a4cf.jpg,1,0
cast_def_0_5990_jpeg.rf.7c313ba9be2686569de987c532be2dee.jpg,1,0
cast_def_0_5995_jpeg.rf.0198f0c94dba7b90f544195295d9615d.jpg,1,0
cast_def_0_5941_jpeg.rf.0eda42301ee62d6b9e4862da8ceb9389.jpg,1,0
cast_def_0_5992_jpeg.rf.a15a90e8ac8e99893e9b05150978c8fc.jpg,1,0
cast_def_0_2256_jpeg.rf.2ae5fbb7292411f70bbe034fd2717af7.jpg,1,0
cast_ok_0_6779_jpeg.rf.8f29b55aa9817260bc6b7d071d7fbaeb.jpg,0,1
cast_def_0_2755_jpeg.rf.ff2ec42329629dc38e9365425e6173fc.jpg,1,0
cast_def_0_2480_jpeg.rf.a1df34285d3905ec62582411be0c0a47.jpg,1,0
cast_def_0_2760_jpeg.rf.06fd0da25f58158deb652617044452e9.jpg,1,0
cast_def_0_2273_jpeg.rf.019f5bcc6028fa9a1c631439a24a6eb2.jpg,1,0
cast_ok_0_6193_jpeg.rf.fa024539fee15c54482d0cb5f3a262c7.jpg,0,1
cast_def_0_2258_jpeg.rf.cd64b3eb3d6da248b97bf39973f9b822.jpg,1,0
cast_def_0_2769_jpeg.rf.745050539afb91f4db7ca2e610449f8f.jpg,1,0
cast_def_0_2482_jpeg.rf.b4e862b4de6a2dae9238a9b32e12581a.jpg,1,0
cast_def_0_5121_jpeg.rf.2f798fb6c9a3ac46bca72042dbd78c7f.jpg,1,0
cast_def_0_2478_jpeg.rf.bfa9a606fa64763c22bf8d913c4e2069.jpg,1,0
cast_def_0_228_jpeg.rf.4c79161858baa64205d3a7b2a497638a.jpg,1,0
cast_def_0_2762_jpeg.rf.827bc12fe452f7618ca1a176c27e0969.jpg,1,0
cast_def_0_2785_jpeg.rf.896773977ad25dee6c40b506f8e3fcec.jpg,1,0
cast_def_0_2280_jpeg.rf.14cae612d61150e8141ac4d12c13df72.jpg,1,0
cast_def_0_2274_jpeg.rf.0b6ac7bd1289c802c6e2c6571de3979b.jpg,1,0
cast_def_0_2276_jpeg.rf.da9b5988c95f81f95de52bbf73b9fc4f.jpg,1,0
cast_def_0_2763_jpeg.rf.3f11e5f6da0d613150872be0678c7a86.jpg,1,0
cast_ok_0_6183_jpeg.rf.0c3b0b382dbe49d21de591f25277c7f2.jpg,0,1
cast_ok_0_6319_jpeg.rf.c5e64d2039ea783b4f23a6ea01bab540.jpg,0,1
cast_def_0_2747_jpeg.rf.4b1da2066e461d8dddc8760da704b282.jpg,1,0
cast_ok_0_6171_jpeg.rf.607235a59ad88b5033ec961a43e2195e.jpg,0,1
cast_ok_0_6186_jpeg.rf.b078b4e132921ff8a89bd2efc7b6c99e.jpg,0,1
cast_ok_0_6176_jpeg.rf.c62df0425b241c1cc0cc664f5946ecbc.jpg,0,1
cast_def_0_2487_jpeg.rf.b85f931202d5abb613cca3b077354642.jpg,1,0
cast_def_0_2790_jpeg.rf.010eb9e0feb228000e919ab7850946e8.jpg,1,0
cast_def_0_2754_jpeg.rf.65321e9adea0e56f510b766ef22c7fed.jpg,1,0
cast_def_0_2778_jpeg.rf.705d8be1546ef8a32139d937121475b8.jpg,1,0
cast_def_0_2282_jpeg.rf.2c0bc660c1b344cc7286994b51183eba.jpg,1,0
cast_ok_0_6205_jpeg.rf.a0578136f3f28e88b491216ddefc504b.jpg,0,1
cast_ok_0_6315_jpeg.rf.d78ffcdb4e39ab0c58e4001568485cd9.jpg,0,1
cast_def_0_2287_jpeg.rf.da28ded6fc153ddd166cfa1d99f01795.jpg,1,0
cast_ok_0_6333_jpeg.rf.1f01cd126160f7c810ebf2d0f067d5dc.jpg,0,1
cast_ok_0_62_jpeg.rf.2aded57fd3f21b215ddc81ea3e7640d9.jpg,0,1
cast_def_0_2489_jpeg.rf.f4c8e2224314ea50be33a35c4411fe14.jpg,1,0
cast_def_0_2796_jpeg.rf.cde3b0e6f9922090953d722264a9cfaa.jpg,1,0
cast_ok_0_6331_jpeg.rf.a37e53bb5e2b3710e0bea3be621a7b0b.jpg,0,1
cast_def_0_315_jpeg.rf.74299af10ab1164e1925ecb7bc3ee0e5.jpg,1,0
cast_def_0_2486_jpeg.rf.79b81cad137230960096e371f585e3ab.jpg,1,0
cast_def_0_2292_jpeg.rf.6479c858eb53302e892c66bbda020538.jpg,1,0
cast_def_0_2299_jpeg.rf.38f5149e20120820ffe0d7aea20897b5.jpg,1,0
cast_ok_0_6324_jpeg.rf.8c5fd86671123aab4df4dc1040a766cf.jpg,0,1
cast_def_0_2781_jpeg.rf.47a500d374c09efdfaebca654e47dbe4.jpg,1,0
cast_ok_0_6200_jpeg.rf.bd96792dca1efe1192b3775ed2871f7b.jpg,0,1
cast_def_0_2797_jpeg.rf.cbf8b083aab9cf0c1f1db838e10657dd.jpg,1,0
cast_def_0_2697_jpeg.rf.2e9eecc6659ef7a6201e8e3086e3436d.jpg,1,0
cast_def_0_249_jpeg.rf.2171ca0c196611392560b186b849b781.jpg,1,0
cast_ok_0_6372_jpeg.rf.19a758ba6da83efe4b18161787caad7d.jpg,0,1
cast_def_0_317_jpeg.rf.bd6ad3701165cb231d6e48fc2d2eb191.jpg,1,0
cast_def_0_2272_jpeg.rf.f1dff6766bcc9bc19f4b5f72f07b2de5.jpg,1,0
cast_def_0_3154_jpeg.rf.08552cdd10f06d3284cb1aef17b07112.jpg,1,0
cast_def_0_3169_jpeg.rf.cf3289c2b15414beced5eaaa37e978ec.jpg,1,0
cast_def_0_2699_jpeg.rf.0695608f5707cfe78d013bd3541db958.jpg,1,0
cast_ok_0_6374_jpeg.rf.090544367ce9175b57b9b1e78d312bb1.jpg,0,1
cast_ok_0_6353_jpeg.rf.3d46d809154fab6e203ee7a6910ee90f.jpg,0,1
cast_ok_0_6379_jpeg.rf.c25faa151ba2b116db7baa35f106f4f3.jpg,0,1
cast_def_0_2701_jpeg.rf.4df3e3cfa2f3fcc26e61c66c6dfe336a.jpg,1,0
cast_def_0_2491_jpeg.rf.887147d45ce5c52ffacca1cc86caf31f.jpg,1,0
cast_def_0_2291_jpeg.rf.f4a8bafe803f62e056c6d2f83471a974.jpg,1,0
cast_def_0_2499_jpeg.rf.1eab2f7c2e34b7f31792c7fbd9c2c1f1.jpg,1,0
cast_def_0_2815_jpeg.rf.317fdee587aa58ecfc35bc06782d68be.jpg,1,0
cast_def_0_2301_jpeg.rf.c2bcfaad6e7ddc08b7c0c2bea3b68c2e.jpg,1,0
cast_ok_0_6356_jpeg.rf.d5cf0a1709147ee070dbc05043e09473.jpg,0,1
cast_ok_0_6350_jpeg.rf.f182c051b02fa61375c186fc94a6d66c.jpg,0,1
cast_def_0_2805_jpeg.rf.6699454a0ed195cba6ce8886b72711bb.jpg,1,0
cast_def_0_3153_jpeg.rf.1a1ff672eccc7854ab32fd6ad89ee5de.jpg,1,0
cast_ok_0_6361_jpeg.rf.cbeccdca2f88a9c8429e1aae017a28de.jpg,0,1
cast_def_0_2798_jpeg.rf.c968920f2108bca39cd4e6cee180f33b.jpg,1,0
cast_ok_0_6348_jpeg.rf.524932388adde58500667b2206100f03.jpg,0,1
cast_def_0_2309_jpeg.rf.641fdd28b5cb6c1d6adb8e6082cf8779.jpg,1,0
cast_ok_0_6334_jpeg.rf.a11bfe16948e9eff6250d35eb907ff90.jpg,0,1
cast_ok_0_6344_jpeg.rf.d417bae54b64be7c905ef1edea0f18bc.jpg,0,1
cast_def_0_3171_jpeg.rf.9593521106625ad3697f6e3d4f14a166.jpg,1,0
cast_def_0_280_jpeg.rf.3f46ca360f1294a02047eb00978530da.jpg,1,0
cast_def_0_2500_jpeg.rf.77e808078f458541b6a7a6ded5d3dd0a.jpg,1,0
cast_ok_0_6383_jpeg.rf.ddb409b66a7cb7d7fde16528978617ac.jpg,0,1
cast_ok_0_6339_jpeg.rf.7303c1071e43e00b1814a19f6782cb53.jpg,0,1
cast_def_0_2305_jpeg.rf.1dcf6e1d953f5b1ab1e1380378c4f97a.jpg,1,0
cast_def_0_2710_jpeg.rf.bc19e910c2fa99f673ca10079e2beb28.jpg,1,0
cast_ok_0_6358_jpeg.rf.cd93d681c53236cc172b061869c7c6fa.jpg,0,1
cast_def_0_2808_jpeg.rf.cdeaa51b36c8edf5d06526ec43fb86c5.jpg,1,0
cast_ok_0_6758_jpeg.rf.f0fbc441f8531901e6be56aece3a444d.jpg,0,1
cast_def_0_2715_jpeg.rf.7d50d60d814f81161dd8d103722dccf2.jpg,1,0
cast_def_0_2818_jpeg.rf.749ecc70e8f295551b15f2f04244576d.jpg,1,0
cast_def_0_2305-2-_jpeg.rf.dd2f4139ba5bb49826e12877df00d8ea.jpg,1,0
cast_def_0_3155_jpeg.rf.1a1cbda7db65538e9886012d7c86232b.jpg,1,0
cast_ok_0_638_jpeg.rf.fa581d57bea9c9eef009fb3a26ea6dfb.jpg,0,1
cast_def_0_3149_jpeg.rf.b8ec9b417a542c3786d86d70f28eea16.jpg,1,0
cast_ok_0_6365-2-_jpeg.rf.8fe78297d03c110aece26efedce3452c.jpg,0,1
cast_def_0_2721_jpeg.rf.e952bed0914ceece43f7d36eaaa494f1.jpg,1,0
cast_def_0_3183_jpeg.rf.22699ba8c97fae2fdf55706235034ca4.jpg,1,0
cast_def_0_2501_jpeg.rf.0fe9ba17717b18528e431e027785955b.jpg,1,0
cast_def_0_2506_jpeg.rf.af97e53c4a6eb80a32e5fa2fab93984f.jpg,1,0
cast_ok_0_625_jpeg.rf.fee88d0a7ecb09fef9fdb58127931c4b.jpg,0,1
cast_ok_0_6216_jpeg.rf.8d84527cf5bfd4deb2b3a1688cabb8f6.jpg,0,1
cast_ok_0_6384_jpeg.rf.3c7c8982dd8ad8e9d5cb8c3acf7bddc3.jpg,0,1
cast_def_0_2509_jpeg.rf.aabd568788897282ef43b452e2f86364.jpg,1,0
cast_ok_0_6250_jpeg.rf.8207f1a326db56bc7dd919e35d2526a5.jpg,0,1
cast_ok_0_6365_jpeg.rf.cdc6f75e4d03144f338befc56a75550e.jpg,0,1
cast_def_0_2504_jpeg.rf.6aceee28d3705150c47c2cd7e06d1adb.jpg,1,0
cast_def_0_2813_jpeg.rf.b5bc86ded0e432eca806c9a4fcf20e02.jpg,1,0
cast_ok_0_6764_jpeg.rf.fe81b40d649e47b39b221528cf93b28d.jpg,0,1
cast_def_0_2510_jpeg.rf.e525c503d77638e520d71c89db022451.jpg,1,0
cast_def_0_2514_jpeg.rf.90a0212bfeac58e846ae00483cd49a9f.jpg,1,0
cast_ok_0_6763_jpeg.rf.48f291d545ea66aa8140a91abf753467.jpg,0,1
cast_def_0_3188_jpeg.rf.bfc84a08312aea6117238e096297f84c.jpg,1,0
cast_def_0_2505_jpeg.rf.8eaabfd9e2c359b20bdb3750c68e936d.jpg,1,0
cast_def_0_3158_jpeg.rf.bd21fba008ff0663c580ddbf98bd3995.jpg,1,0
cast_ok_0_6368_jpeg.rf.37fa570db771070f0c88b3ce8e3f059c.jpg,0,1
cast_ok_0_6247_jpeg.rf.c98ab01fc419f8171c6ecb476cb705b4.jpg,0,1
cast_ok_0_6366_jpeg.rf.0abf541cce7781a709244b5275bc2c70.jpg,0,1
cast_def_0_3166_jpeg.rf.6f528a25c963a650d69a1a8e6ddcb2f2.jpg,1,0
cast_ok_0_6766_jpeg.rf.e9f284bce7ecbc7860def1610d32cdf5.jpg,0,1
cast_def_0_2726_jpeg.rf.f3506f71f55c32c29259a379ce726b41.jpg,1,0
cast_ok_0_6769_jpeg.rf.0542e5a14def7b8e81064b1dbd6dc595.jpg,0,1
cast_def_0_2735_jpeg.rf.60e787073ad9cfe728cf30b215e01fce.jpg,1,0
cast_ok_0_6369_jpeg.rf.1cefc248b55c38b205362c186fa6ca16.jpg,0,1
cast_ok_0_6234_jpeg.rf.5d9d062c80a7c3aab70c99c95f7eec24.jpg,0,1
cast_def_0_3187_jpeg.rf.c3db5a8fb1bef401070a56d5e8fd878a.jpg,1,0
cast_def_0_2515_jpeg.rf.3b230a34b513a846cef34087ecedfef4.jpg,1,0
cast_ok_0_6261_jpeg.rf.068380f25fb9bc0f0fe9abe074aa903a.jpg,0,1
cast_ok_0_6776_jpeg.rf.ae027c7b28f56d3dea073090dec4f255.jpg,0,1
cast_def_0_3157_jpeg.rf.3853cd2e98e89e94bd3017d2875cc401.jpg,1,0
cast_ok_0_6386_jpeg.rf.8955fa4cbf13c1b193f6f3d8d501dcd1.jpg,0,1
cast_ok_0_6267_jpeg.rf.69941277f3d0c33ef10164aea4e2e9da.jpg,0,1
cast_ok_0_7380_jpeg.rf.5fed180202e1e02d36ad8f96b4285c92.jpg,0,1
cast_ok_0_6293_jpeg.rf.3ec51c43566f406c981617cf8705904b.jpg,0,1
cast_ok_0_6770_jpeg.rf.3c45712b1ca45cf8ff0085df02536a9c.jpg,0,1
cast_ok_0_6257_jpeg.rf.2df63f27b86ae753f69cf47c225bfbca.jpg,0,1
cast_def_0_3190_jpeg.rf.1bd38ea0145325612c99ad5757a18280.jpg,1,0
cast_ok_0_6265_jpeg.rf.96e483e2551001491b7cbb14b1547abd.jpg,0,1
cast_def_0_2716_jpeg.rf.024b6ea0feabf19d7604cb4b24b9f12d.jpg,1,0
cast_ok_0_6313_jpeg.rf.d9bce8cbd24eed8af9830c9f6e32c8b5.jpg,0,1
cast_ok_0_6295_jpeg.rf.709c45b9642f152791fe0513c481c94e.jpg,0,1
cast_ok_0_6294_jpeg.rf.785c28fe361b7067ec8c7f082ee0d2e5.jpg,0,1
cast_def_0_8009_jpeg.rf.84aeb0ffa6e864eb30c1a849bd47d534.jpg,1,0
cast_ok_0_6388_jpeg.rf.91392d65ee37e80b45fc929c16a617bf.jpg,0,1
cast_def_0_2744_jpeg.rf.bd6954873595dea594f6386889377779.jpg,1,0
cast_def_0_801_jpeg.rf.68a76a57cfbb4f373bde98aaebb46f54.jpg,1,0
cast_ok_0_6306_jpeg.rf.070f35dab3943ba4be535dc8c661bf93.jpg,0,1
cast_def_0_2824_jpeg.rf.0fbe7d3be7fc40cc34191f1c59bfe812.jpg,1,0
cast_def_0_2523_jpeg.rf.930254991953766dfaceb91d90473c01.jpg,1,0
cast_def_0_2054_jpeg.rf.67a819e089db0f7d9cc37cb505e01385.jpg,1,0
cast_ok_0_6299_jpeg.rf.24b89b390416b66c79a97d04fa6806ed.jpg,0,1
cast_def_0_2526-2-_jpeg.rf.5c24f18a178bd1dba4fd3e756b1ff2bf.jpg,1,0
cast_ok_0_6310_jpeg.rf.8bec84602c3b5f051778078864ae1f3d.jpg,0,1
cast_def_0_2588_jpeg.rf.75f1935aebb4925f657b87130586e61e.jpg,1,0
cast_def_0_2553_jpeg.rf.ea8a86babcb1a0f4a612523ada05ef2a.jpg,1,0
cast_ok_0_6298_jpeg.rf.3fc2569523311e7376e0f691a9c88c38.jpg,0,1
cast_def_0_2557_jpeg.rf.004d82fdc79a6428c2b27d6cf777d31a.jpg,1,0
cast_def_0_2519_jpeg.rf.29c2c4d9e79368bfe0eb1e554a79c909.jpg,1,0
cast_def_0_2057_jpeg.rf.71d04b229f29fcf5301f6e57988fd15d.jpg,1,0
cast_def_0_2526_jpeg.rf.026614b66d7dc090e33a1d931dc64582.jpg,1,0
cast_def_0_2551-2-_jpeg.rf.02df2eb33df9f5b77f7945d8146d6166.jpg,1,0
cast_def_0_8027_jpeg.rf.b24d034556941b3cbeb1c1d0f84aad32.jpg,1,0
cast_def_0_2551_jpeg.rf.07d7d2d97492921062c102a93a987344.jpg,1,0
cast_def_0_2556_jpeg.rf.f5d11104211ec98eff6dbe1fdd9c42ba.jpg,1,0
cast_ok_0_6229_jpeg.rf.0f79cc867b28a8e9aabd0cd1283ecc3b.jpg,0,1
